id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood,rms_calc,mean_energy,std_energy,min_energy,max_energy,max_rms,std_rms,median_rms,min_rms,mfcc_mean_00,mfcc_mean_01,mfcc_mean_02,mfcc_mean_03,mfcc_mean_04,mfcc_mean_05,mfcc_mean_06,mfcc_mean_07,mfcc_mean_08,mfcc_mean_09,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_std_00,mfcc_std_01,mfcc_std_02,mfcc_std_03,mfcc_std_04,mfcc_std_05,mfcc_std_06,mfcc_std_07,mfcc_std_08,mfcc_std_09,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_max_00,mfcc_max_01,mfcc_max_02,mfcc_max_03,mfcc_max_04,mfcc_max_05,mfcc_max_06,mfcc_max_07,mfcc_max_08,mfcc_max_09,mfcc_max_10,mfcc_max_11,mfcc_max_12,mfcc_max_13,mfcc_max_14,mfcc_max_15,mfcc_max_16,mfcc_max_17,mfcc_max_18,mfcc_max_19,mfcc_max_20,mfcc_max_21,mfcc_max_22,mfcc_max_23,mfcc_max_24,mfcc_max_25,mfcc_min_00,mfcc_min_01,mfcc_min_02,mfcc_min_03,mfcc_min_04,mfcc_min_05,mfcc_min_06,mfcc_min_07,mfcc_min_08,mfcc_min_09,mfcc_min_10,mfcc_min_11,mfcc_min_12,mfcc_min_13,mfcc_min_14,mfcc_min_15,mfcc_min_16,mfcc_min_17,mfcc_min_18,mfcc_min_19,mfcc_min_20,mfcc_min_21,mfcc_min_22,mfcc_min_23,mfcc_min_24,mfcc_min_25
56uWqDzSqIMbdi3ItnG481,russian romanticism,"Vocalise, Op. 34, No. 14",./scrapes/Romance/0115_Vocalise Op 34 No 14.mp3,https://p.scdn.co/mp3-preview/7796b5d394fee3391bd719ba50dff5d5c57ffdbf?cid=04efa8f320b849739fa98c7d12ffbe9c,0115_Vocalise Op 34 No 14.mp3,Sergei Rachmaninoff,0.168,0.0613,4,-24.987,0,0.0481,0.974,0.246,0.0836,0.0399,102.674,Romance,[[0.04120987 0.04929023 0.05552419 ... 0.01685287 0.01544712 0.01637931]],6.0229249672689145,10.128563085475536,0.017485034155333867,142.6967267828706,0.5279247,0.06598368,0.063418925,0.005843839,-283.04047,170.11562,11.7451315,8.511846,13.002467,-5.6139154,-4.514057,-0.65486205,-7.2406287,-8.811942,-5.516782,-7.7474995,-10.288872,-8.214289,-8.165203,-10.36843,-7.289628,-6.201016,-5.6102147,-2.8869205,-5.5105395,-6.210103,-5.594542,-6.115136,0.6152705,3.9459898,72.667404,30.87206,33.25988,10.329514,8.457746,7.8521376,8.111214,8.086411,6.8251166,5.65219,6.520468,5.9063087,6.681007,6.715638,6.4064803,7.365881,6.2798195,6.2295175,8.3791275,6.961156,6.9267993,8.114381,8.99139,8.840651,7.6046076,9.254682,-141.1363,232.7265,78.4822,42.145794,39.160187,20.774866,21.547346,24.285118,18.636322,9.311512,20.221188,12.079718,10.524242,17.102928,20.237047,14.9317255,12.573133,19.03165,27.058977,19.307705,17.40024,25.928146,20.090176,21.336565,26.930727,33.189316,-428.39807,78.39075,-46.570812,-25.601038,-17.717567,-27.55325,-27.624474,-23.144266,-29.379585,-27.10588,-24.443306,-29.426323,-33.77077,-27.764772,-27.664993,-33.245495,-28.029882,-26.846893,-25.679478,-23.91171,-28.239021,-28.72134,-27.277853,-30.914185,-18.811756,-17.65916
7mcPqBUHml77xY5RfM0ecF,french classical piano,"Bach, JS: Goldberg Variations, BWV 988: Aria",./scrapes/Romance/0116_Bach JS Goldberg Variations BWV 988 Aria.mp3,https://p.scdn.co/mp3-preview/0481d6df96ad8f1290ef0891d6dd710dc35cb284?cid=04efa8f320b849739fa98c7d12ffbe9c,0116_Bach JS Goldberg Variations BWV 988 Aria.mp3,David Fray,0.277,0.0099,7,-31.727,1,0.0447,0.995,0.908,0.0608,0.189,75.941,Romance,[[0.03986508 0.03681125 0.04641329 ... 0.31344447 0.3082938  0.25485975]],7.263100429585455,11.950468627538656,0.0317655429378334,133.42084692634307,0.5104778,0.06844482,0.0790413,0.007876679,-336.24792,172.1711,52.25594,-3.094348,-1.3783014,0.4575608,-6.1300917,-8.901948,-8.748458,-8.495442,-7.4074707,-4.7069345,-1.299744,-0.31626943,-2.688261,-5.668767,-6.949087,-5.6599,-2.2219417,1.0314677,2.0035856,0.91975504,0.2571209,2.5119696,5.8737144,5.266789,43.47934,28.609882,22.191362,17.519941,9.242681,8.5700245,9.687563,7.424865,7.230206,9.2085285,11.278492,12.111004,13.716608,14.254557,13.116842,11.411801,11.320946,12.013505,10.799521,9.182399,9.756914,10.093278,12.011569,11.536761,10.599911,13.327106,-201.72716,238.7463,96.52361,40.233727,31.039993,26.085087,21.603792,11.961254,19.498096,29.101326,37.179836,27.490463,31.931215,31.27359,37.360928,28.785988,27.82063,34.88967,36.22308,28.657753,31.016563,31.650766,35.89468,32.164223,36.769493,40.003822,-449.31302,72.83261,-28.02069,-48.97377,-28.872648,-34.78151,-38.756393,-38.4003,-33.82638,-30.228619,-32.432903,-34.173603,-35.307304,-39.589714,-40.86814,-33.000328,-32.599915,-30.545404,-31.321102,-29.57891,-28.227844,-27.329813,-27.704092,-26.538204,-25.976051,-27.618267
2EAgTVB2EdsMdqaqOk062L,russian classical piano,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Romance/0117_Fr hlingsglaube Arr Franz Liszt.mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,0117_Fr hlingsglaube Arr Franz Liszt.mp3,Daniil Trifonov,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Romance,[[0.082623   0.09167263 0.09977068 ... 0.03071088 0.02284604 0.02589339]],10.584291098482778,11.69443924168743,0.17051479168375572,103.44190586936037,0.449483,0.07046931,0.1116171,0.018249294,-303.24164,216.62727,51.60086,-10.797092,5.125353,10.015659,-1.7809213,-6.518397,-7.175328,-9.798214,-11.038913,-9.196584,-5.496037,-0.5669547,3.190217,2.9446352,0.66967934,-0.55894643,-1.7335417,-3.4977021,-4.2852955,-4.33253,-4.61752,-3.966032,-1.5163387,1.0294554,50.86286,30.976273,26.316774,19.806028,10.312141,8.131399,7.3752675,7.32187,6.9212303,7.008386,6.7200165,6.4953437,6.6489906,7.4916773,7.6656437,7.7538137,7.981798,7.51159,6.9832664,6.925239,7.3231955,7.658608,7.5290203,7.5810623,7.714354,8.773625,-198.3882,268.75943,112.57167,55.241592,32.383553,31.114876,21.319286,15.98013,13.9045725,11.726632,11.135425,9.915645,12.10553,18.292353,31.831463,28.642569,29.986393,20.808577,20.36375,18.701351,16.88344,19.287823,19.879557,26.622295,22.550568,29.839546,-418.87885,127.48767,-22.922873,-46.548874,-25.769047,-23.096603,-24.469652,-27.51884,-25.854145,-30.375149,-33.023117,-28.736225,-27.542444,-25.853546,-20.104303,-19.082916,-21.148739,-24.836945,-22.869978,-28.937744,-26.961145,-23.592218,-27.318054,-32.67901,-27.527954,-24.097904
0AoBVHrn422YM52l4TAS0P,german opera,Siegfried Idyll,./scrapes/Romance/0118_Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,0118_Siegfried Idyll.mp3,Richard Wagner,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance,[[0.18097457 0.1890099  0.20113489 ... 0.03989723 0.04086329 0.0390293 ]],8.567355946995797,10.87744011237651,0.002946172836405747,63.92784386112362,0.35335404,0.08765975,0.04386186,0.0023988006,-298.7289,180.84523,-3.466942,9.981724,0.6147937,2.6914043,-7.736747,-5.16869,-6.9095893,-9.924082,-6.2856793,-6.0910397,-6.5736785,-5.9955535,-3.0190914,-7.1433907,-5.085046,-2.826161,0.24043798,1.3816532,2.2025394,1.5561701,1.1635538,3.0544431,1.015582,-3.0723534,137.81638,39.309044,48.842655,20.7154,12.129788,9.681801,8.059481,7.015547,6.6768584,7.909308,7.0170746,6.6974707,7.925202,8.472661,9.5644245,7.819965,7.61442,7.756552,8.134687,8.830684,9.019861,9.381519,7.165945,7.0483027,9.953937,8.575891,-82.210144,247.52673,90.468,47.90436,35.444153,33.169952,18.844978,18.034445,14.924734,20.345066,13.5857525,17.88324,14.651253,27.228565,27.590054,20.499779,17.935207,17.58036,29.489124,34.640938,28.914146,27.641365,21.07864,31.078238,30.910444,28.24097,-491.56393,90.26816,-76.9432,-45.20282,-38.38891,-23.285385,-33.391655,-25.464542,-28.07872,-40.67811,-32.561047,-25.064556,-42.553566,-31.53518,-25.605381,-28.410648,-26.293509,-33.51232,-24.6111,-23.379753,-20.014761,-28.632757,-21.216028,-17.241163,-23.404337,-28.549574
1cdNMfQzAhyChjFUwXfYxL,german orchestra,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo",./scrapes/Romance/0119_Symphony No 3 in F Major Op 153 Im Walde II Abteilung In der Dammerung Traumerei Largo.mp3,https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,0119_Symphony No 3 in F Major Op 153 Im Walde II Abteilung In der Dammerung Traumerei Largo.mp3,Bamberg Symphony,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance,[[0.18305591 0.17978346 0.17821574 ... 0.22374326 0.21930197 0.22300667]],12.553173816192587,8.767912163524713,0.40265420997354706,62.79600151745552,0.350212,0.05470155,0.1448453,0.028043432,-197.82945,215.11664,-35.00431,19.55777,10.8142,0.5770233,-5.569496,0.1678326,-0.15609184,-0.34996367,-0.7139258,-2.7740915,-3.8887997,-3.596544,2.68632,0.74255246,1.3753608,-1.3128016,-2.1798975,-3.9778485,-2.3189511,-2.5792055,-1.4070444,2.4637294,-0.49120554,-4.091159,39.409325,13.477406,12.45162,10.912232,12.301568,6.853174,9.327803,6.745074,7.0034304,7.095784,7.1687694,7.3551035,6.852469,7.0738,7.115196,7.4629664,7.2216434,7.8754306,7.2472377,6.6272106,6.818618,8.614867,9.158709,8.846992,8.749227,7.885369,-118.45185,250.75868,3.0069551,45.457268,40.47904,24.29322,21.084044,21.74349,20.98149,27.107365,23.750263,23.340237,21.300896,18.743244,24.57574,28.137184,27.482565,22.01078,19.446056,16.01754,18.592607,28.283293,25.432175,35.201202,22.671898,18.59655,-304.51938,166.91481,-72.92648,-15.879587,-22.421553,-21.092884,-32.22694,-21.779625,-23.6251,-28.497765,-21.20629,-29.00484,-28.44131,-25.642683,-19.145744,-24.214952,-22.528053,-29.971237,-26.013058,-26.307724,-28.043983,-24.776978,-26.656761,-28.483112,-26.965496,-33.28498
1CSaCKPIp2yCIDL3t7Fyau,american modern classical,"Barber: Adagio for Strings, Op. 11",./scrapes/Sad/0120_Barber Adagio for Strings Op 11.mp3,https://p.scdn.co/mp3-preview/2bd78276d32e1fcf195f1d6e3f00287fc3a0ad74?cid=04efa8f320b849739fa98c7d12ffbe9c,0120_Barber Adagio for Strings Op 11.mp3,Samuel Barber,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,Sad,[[0.17156862 0.17126358 0.17172492 ... 0.1885233  0.17638518 0.16387981]],15.002047143281931,8.976590964237873,2.7191351359673748,100.71296833212807,0.4435144,0.046584215,0.15803477,0.07287531,-164.8147,187.79053,-75.269936,17.42781,-14.785311,-9.141636,-19.68337,-22.528973,-13.896399,-23.840364,-9.202925,-14.742183,-11.431835,-9.227143,-4.002548,-2.943725,-3.447135,2.1744442,2.0581698,3.4905548,-2.3834324,-0.4075352,0.70657104,4.2920275,6.8049483,2.1615357,13.300198,14.591212,10.151537,6.6335096,8.710436,5.9701886,6.5038204,5.342828,6.0218406,6.8122506,6.364535,6.070978,7.9000053,7.211198,7.356881,8.30941,7.8431616,7.499893,7.7727947,7.8659415,7.1620646,7.0260115,7.867737,7.6089954,8.326927,8.9188595,-128.94606,216.66809,-22.298553,40.46177,9.266838,9.691122,1.7578144,-0.047302246,4.1495986,0.28017282,13.850649,5.5376487,22.32695,11.279276,19.154013,21.39941,21.64833,25.87116,27.551308,28.007788,23.676899,28.07547,23.774446,26.839733,33.046654,33.590298,-207.57489,140.59474,-108.354164,-6.1795025,-43.589718,-31.971943,-43.05797,-44.791805,-33.179256,-49.39175,-33.336445,-37.969704,-32.669872,-32.58941,-25.590012,-28.664717,-27.861914,-23.062439,-22.367575,-19.276306,-24.46455,-23.457354,-22.085083,-19.318466,-18.759254,-23.462
24OHApVHAq9Wv1yOPRronC,orkiestra symfoniczna,"Vespers, Op. 37: Nunc dimittis",./scrapes/Sad/0121_Vespers Op 37 Nunc dimittis.mp3,https://p.scdn.co/mp3-preview/b1ff752a53bdfd40b3cea368b6a6b5674919429c?cid=04efa8f320b849739fa98c7d12ffbe9c,0121_Vespers Op 37 Nunc dimittis.mp3,Sinfonia Varsovia,0.166,0.0183,3,-27.084,0,0.0476,0.977,0.509,0.0731,0.036,83.565,Sad,[[0.09053608 0.08169191 0.11114788 ... 0.05167553 0.05872732 0.05509906]],13.978570051456398,16.76392380346196,0.15343156286763993,153.02924083142864,0.546704,0.07856937,0.12694766,0.017311009,-241.09024,171.64229,-12.10204,-1.6513946,1.9870367,-9.895248,-19.631113,-16.77419,-10.334534,-11.331489,-8.091629,-12.922966,-18.503256,-16.330486,-12.20438,-8.024342,-6.1228423,-3.2035744,1.8388729,0.17077467,-0.6917148,0.7744065,1.7715095,5.9491787,5.916862,3.9774966,46.05887,11.145857,21.194775,12.67615,11.906353,8.480368,8.157208,8.451099,6.952764,8.747704,9.237914,7.679693,8.344028,8.165003,7.043424,6.568056,7.8170304,8.281848,7.576116,8.944457,10.289543,9.171279,10.084611,11.29698,11.358854,10.542808,-131.63908,204.42613,41.745083,35.61312,31.282515,20.44627,6.117195,6.8848,11.400797,13.9671335,19.991722,11.203487,7.7433085,10.928766,15.445537,16.769844,16.186892,20.59262,23.85735,38.256485,37.523724,27.154833,33.08995,43.271454,42.141296,44.49132,-325.15018,136.53568,-67.2634,-31.2954,-39.30015,-36.24948,-46.508934,-44.12725,-31.459152,-37.861237,-34.31571,-41.824883,-41.365574,-41.036938,-35.409134,-24.394726,-31.762035,-40.159294,-21.26006,-23.172998,-31.652958,-31.074903,-22.978327,-19.272034,-28.482393,-26.102446
2lZ4IicfSIP3e1vwUZ4MQj,classical era,"Piano Sonata No. 20 in A Major, D. 959: II. Andantino",./scrapes/Sad/0122_Piano Sonata No 20 in A Major D 959 II Andantino.mp3,https://p.scdn.co/mp3-preview/9f77e255024872b77ce6f2961f5487b12f933cfc?cid=04efa8f320b849739fa98c7d12ffbe9c,0122_Piano Sonata No 20 in A Major D 959 II Andantino.mp3,Franz Schubert,0.315,0.0054,11,-26.582,0,0.047,0.984,0.938,0.0842,0.109,68.602,Sad,[[0.18500887 0.19438423 0.19745146 ... 0.16113529 0.15971655 0.17518695]],12.236663575345922,12.219040821867486,0.06541074773364719,97.91935321956507,0.43731996,0.07014503,0.12680751,0.011302892,-258.71817,227.06352,-3.3221295,-26.050322,8.214683,-1.8755555,-6.125771,-2.1035235,-0.42234495,-0.027962605,-4.0647745,-7.2435336,-7.026253,-4.4032245,-1.7384785,-3.1087015,-5.0575514,-3.7589471,-2.424677,-3.1819725,-5.037726,-3.869722,1.7414783,3.207253,-2.7273822,-6.89673,49.676556,28.881105,23.107872,13.2038,13.614909,12.973756,8.88694,8.477066,10.3645115,13.645313,13.680983,10.432494,10.344589,10.059971,9.449887,9.622677,10.027159,10.300991,8.6235,7.6095037,8.334412,7.964272,8.616202,8.833796,8.590235,7.867471,-111.74378,285.81335,76.24867,30.927818,39.57344,30.654987,18.61915,24.503794,27.109257,45.717316,37.80037,21.366653,21.61945,28.40391,41.18039,40.019455,31.030214,29.777555,27.477411,27.525005,28.677225,32.94053,32.95689,32.917076,26.577057,21.86964,-433.64215,127.21692,-75.53083,-56.27527,-31.608673,-37.16089,-36.69415,-29.549349,-24.653324,-26.964022,-33.19668,-39.273216,-33.55191,-34.14454,-27.008076,-26.803394,-30.123693,-33.95606,-25.133823,-24.310102,-29.693674,-29.173286,-35.308266,-23.420628,-24.00285,-30.793665
4X8Os9bUh5jW72Sxelmq9L,viola da gamba,Les Pleurs (version à 2 violes) (Mr. de Sainte Colombe),./scrapes/Sad/0123_Les Pleurs version 2 violes Mr de Sainte Colombe.mp3,https://p.scdn.co/mp3-preview/f2c3bddcf461ac7142f31bd48ee2b370d477a76a?cid=04efa8f320b849739fa98c7d12ffbe9c,0123_Les Pleurs version 2 violes Mr de Sainte Colombe.mp3,Jordi Savall,0.0709,0.0355,1,-23.091,0,0.0438,0.893,0.951,0.11,0.0387,76.591,Sad,[[0.08603401 0.08966184 0.07884251 ... 0.00403786 0.00394562 0.00427865]],10.022672455675897,13.43574286195141,0.004826198033323181,104.93840688558942,0.45272267,0.07476052,0.10392131,0.0039456184,-232.33678,167.64677,-28.931847,16.782995,1.0745587,0.03692986,-3.4108758,-8.0294,-9.68524,-10.416185,-6.2362013,-0.8918021,-1.223642,-7.539219,-5.795033,-13.232295,-14.619924,-14.5768385,-11.368138,-7.436362,-10.51211,-9.7434845,-8.22184,-6.0580115,-5.196474,-5.675757,50.180855,20.094585,21.980001,12.022303,9.321677,8.493638,10.467824,8.125324,8.085119,8.435976,7.7160344,8.028367,6.73997,8.30031,8.181276,7.2507606,7.1636467,6.802588,8.841774,8.123273,7.5227094,7.3371487,8.151378,8.300086,9.947435,9.2127,-146.31104,223.11176,42.68448,57.85271,43.358368,25.345478,28.394909,18.413769,11.496136,15.995356,15.639019,35.02057,21.817076,16.338827,22.733686,8.816561,15.506483,5.3290477,17.44162,20.166546,17.697617,11.680796,21.434395,19.594666,20.634792,31.722084,-433.83148,94.13485,-74.937256,-21.412472,-24.597416,-28.909073,-31.68166,-35.508175,-36.759163,-33.894135,-29.707302,-27.318296,-24.476925,-29.435452,-28.398499,-34.458565,-35.334328,-37.901512,-44.358177,-29.412224,-34.01574,-34.41744,-31.203869,-27.456238,-34.30098,-29.275444
4X8Os9bUh5jW72Sxelmq9L,french baroque,Les Pleurs (version à 2 violes) (Mr. de Sainte Colombe),./scrapes/Sad/0124_Les Pleurs version 2 violes Mr de Sainte Colombe.mp3,https://p.scdn.co/mp3-preview/f2c3bddcf461ac7142f31bd48ee2b370d477a76a?cid=04efa8f320b849739fa98c7d12ffbe9c,0124_Les Pleurs version 2 violes Mr de Sainte Colombe.mp3,Monsieur de Sainte-Colombe,0.0709,0.0355,1,-23.091,0,0.0438,0.893,0.951,0.11,0.0387,76.591,Sad,[[0.08603401 0.08966184 0.07884251 ... 0.00403786 0.00394562 0.00427865]],10.022672455675897,13.43574286195141,0.004826198033323181,104.93840688558942,0.45272267,0.07476052,0.10392131,0.0039456184,-232.33678,167.64677,-28.931847,16.782995,1.0745587,0.03692986,-3.4108758,-8.0294,-9.68524,-10.416185,-6.2362013,-0.8918021,-1.223642,-7.539219,-5.795033,-13.232295,-14.619924,-14.5768385,-11.368138,-7.436362,-10.51211,-9.7434845,-8.22184,-6.0580115,-5.196474,-5.675757,50.180855,20.094585,21.980001,12.022303,9.321677,8.493638,10.467824,8.125324,8.085119,8.435976,7.7160344,8.028367,6.73997,8.30031,8.181276,7.2507606,7.1636467,6.802588,8.841774,8.123273,7.5227094,7.3371487,8.151378,8.300086,9.947435,9.2127,-146.31104,223.11176,42.68448,57.85271,43.358368,25.345478,28.394909,18.413769,11.496136,15.995356,15.639019,35.02057,21.817076,16.338827,22.733686,8.816561,15.506483,5.3290477,17.44162,20.166546,17.697617,11.680796,21.434395,19.594666,20.634792,31.722084,-433.83148,94.13485,-74.937256,-21.412472,-24.597416,-28.909073,-31.68166,-35.508175,-36.759163,-33.894135,-29.707302,-27.318296,-24.476925,-29.435452,-28.398499,-34.458565,-35.334328,-37.901512,-44.358177,-29.412224,-34.01574,-34.41744,-31.203869,-27.456238,-34.30098,-29.275444
0Oqu3THqxi4dL1LfowsFog,contemporary classical,Pärt: Spiegel im Spiegel,./scrapes/Sad/0125_P rt Spiegel im Spiegel.mp3,https://p.scdn.co/mp3-preview/f3c8e7849daafa29314e7c044847736f82ce644d?cid=04efa8f320b849739fa98c7d12ffbe9c,0125_P rt Spiegel im Spiegel.mp3,Arvo Pärt,0.313,0.0318,5,-26.909,1,0.0338,0.989,0.0797,0.0835,0.112,84.686,Sad,[[0.10093104 0.0987995  0.0970283  ... 0.14854895 0.13641262 0.1375694 ]],15.970380725118865,17.57719617862815,0.2665189173834608,121.51811838069443,0.4871756,0.082621954,0.13969931,0.022815451,-261.7177,190.3507,-3.498449,3.3106716,10.604804,-17.945162,-13.959627,-9.870091,-15.780592,-14.707545,-4.5406876,-0.23290496,-3.8594196,-2.453243,-2.2896614,-3.0483103,2.256439,6.035066,8.955974,8.455292,1.9973865,1.007746,2.2760463,4.70436,8.032289,0.71066254,28.452276,17.641481,17.023016,12.378756,9.980795,9.510964,7.758897,7.8878064,9.277589,8.131196,7.929211,9.159066,11.946015,9.919269,7.361082,7.839336,8.230924,9.820094,11.766057,11.859184,10.893414,9.58293,10.822974,12.244393,9.277827,9.882541,-172.08969,242.4096,36.82927,39.41232,42.700317,9.91856,15.904621,16.472788,15.554628,18.739067,19.87711,25.729597,30.516888,24.44049,18.21585,18.692451,29.539902,30.915747,40.214436,40.36493,37.422028,34.940147,34.591797,37.15316,32.05585,35.61165,-347.8345,140.11554,-74.14935,-52.82666,-20.325315,-47.567627,-35.274647,-33.32282,-43.52439,-38.944405,-25.863634,-31.789843,-37.52033,-28.211363,-22.93209,-25.383102,-22.568253,-18.872845,-16.640907,-26.032492,-22.45832,-26.26604,-21.724483,-25.393658,-17.509455,-29.123613
46TzngK2DGxxn3yO3gjTGe,russian modern classical,Piano Concerto No. 2 Op. 102 in F Major: II. Andante,./scrapes/Sad/0126_Piano Concerto No 2 Op 102 in F Major II Andante.mp3,https://p.scdn.co/mp3-preview/8eb5ba17e827b861a0d4ea91ec763b67bac2047b?cid=04efa8f320b849739fa98c7d12ffbe9c,0126_Piano Concerto No 2 Op 102 in F Major II Andante.mp3,Dmitri Shostakovich,0.186,0.00228,0,-38.863,0,0.0424,0.983,0.945,0.0718,0.0392,78.426,Sad,[[0.15783581 0.14975467 0.18897292 ... 0.0483239  0.05730752 0.06399158]],10.072400730128946,12.384097296347145,0.06357075849602367,111.87361105544187,0.4674432,0.068310864,0.10283105,0.011142784,-254.11261,211.92795,7.0002155,7.4754725,11.746322,-2.2629724,0.69576955,-2.9193547,-5.1587996,-5.960563,-5.2050905,-5.23338,-4.9917545,-2.759066,-3.5602899,-6.034135,-5.805818,-4.501409,-3.775242,-2.0358903,-0.59818894,-1.7593681,-4.1056433,-3.776964,-3.4337132,-4.2818623,50.66806,13.999902,26.091242,10.455206,7.094081,6.8752813,5.890329,6.175366,5.093971,6.105342,5.206754,5.3937736,5.4228473,5.6417246,5.29449,5.5559216,5.8502173,5.6327934,5.363063,5.2569184,5.7265067,6.721701,7.328313,6.596318,5.9759755,5.9697933,-136.07854,244.51099,88.16148,42.290382,31.970728,19.132439,21.970959,15.433292,13.888178,10.787467,12.389855,10.707594,10.12203,17.042048,14.108142,11.06384,14.425667,16.22263,15.770765,17.623962,22.046621,25.451073,20.450972,17.651644,17.481453,14.853387,-392.67,144.42357,-48.430695,-25.626467,-11.413052,-30.161577,-22.065117,-25.747694,-19.864237,-24.118069,-25.060143,-22.441223,-28.47061,-20.578547,-20.122242,-21.526192,-27.84835,-26.32362,-26.107492,-20.315424,-18.645472,-19.055082,-23.5537,-23.949636,-21.483395,-25.458286
0cqcRqZgkNHanWQ8slYA0v,classical,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,./scrapes/Sad/0127_Mahler Symphony No 5 in C Sharp Minor IV Adagietto Sehr langsam.mp3,https://p.scdn.co/mp3-preview/425239e07aaa04332ef90ed4c4f80f0cd29abf59?cid=04efa8f320b849739fa98c7d12ffbe9c,0127_Mahler Symphony No 5 in C Sharp Minor IV Adagietto Sehr langsam.mp3,Chicago Symphony Orchestra,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,Sad,[[0.08263104 0.08889773 0.10477692 ... 0.0235375  0.02764825 0.02691245]],11.518932116910099,11.694231399428222,0.15549825696422204,116.41622796363482,0.476839,0.06875105,0.13193172,0.02074819,-175.44357,178.68329,-43.42574,19.149855,10.6070795,0.9202847,-9.40067,-6.0664473,-8.38452,-5.1805882,-2.265853,-3.2399733,-7.5769353,-7.5551834,-3.6543014,-5.490141,-0.5686624,-0.26945123,0.87414,-2.8454726,-1.4207348,-1.9735652,-0.91951257,-1.0124172,-1.0813438,-2.210033,57.694168,14.053294,21.045898,10.702776,15.602419,9.423491,10.724291,9.068066,6.702949,8.57372,5.8056,6.267253,6.8592644,7.9381514,7.9530783,8.514471,7.935509,7.8610225,7.141327,8.098346,7.740671,6.7499003,7.086731,8.250969,7.385379,7.9439416,-71.240746,219.03061,21.844875,51.716835,42.804886,31.433933,16.436821,17.63842,14.569194,18.271746,17.894028,15.769764,12.869993,19.278759,21.258404,17.665964,25.833946,27.205994,27.370533,24.590115,22.454735,21.960243,28.919369,36.83618,22.776089,35.79078,-312.86597,129.06049,-88.15343,-7.1314664,-24.422684,-23.481148,-39.80056,-29.997314,-36.83715,-29.115046,-22.302174,-23.984928,-33.89314,-38.476425,-28.288937,-32.830307,-30.24118,-22.32745,-16.987156,-27.639378,-27.34579,-25.395048,-23.112684,-23.83305,-27.0499,-23.11107
